seed,num_customer_requests,num_robots,num_operators,utilization_time_period,num_delivered,delivery_rate,utilization_rate,num_risks
908,25,4,2,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",21,0.84,[0.95170877 0.67161181 0.56441048 0.46785239],18
5694,30,3,1,[],30,1.0,[0.90007138 0.90764448 0.9238701 ],22
5394,20,4,1,[],20,1.0,[0.89297928 0.90137478 0.91016334 0.90936961],12
1858,25,4,1,[],25,1.0,[0.87593474 0.92501253 0.87685699 0.90587564],17
2520,30,2,2,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.87143564 0.45113281],18
1694,30,4,2,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.6666666666666666,[0.92610837 0.67875935 0.53422918 0.46547267],32
9862,20,3,3,"['0900-1030', '0930-1100', '1030-1200']",16,0.8,[0.9638286  0.70780142 0.49321848],9
912,20,4,1,[],20,1.0,[0.92618361 0.85462202 0.88420613 0.88239906],13
2001,25,2,1,"['0900-1030', '1030-1200']",10,0.4,[0.9481762  0.45585962],13
9322,30,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.9374243  0.68019309 0.45630978],13
5233,30,3,3,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.98606944 0.70476492 0.45411534],13
1621,25,2,2,"['0900-1030', '1030-1200']",10,0.4,[0.93533625 0.45482566],9
887,25,3,3,[],25,1.0,[0.98036649 0.97404672 0.95553167],12
8877,20,3,2,[],20,1.0,[0.92370892 0.98669532 0.97360406],10
8895,30,2,2,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.92939899 0.4305749 ],11
7998,20,4,2,[],20,1.0,[0.95041007 0.95954357 0.97457461 0.94600208],13
364,20,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.94809861 0.93943347 0.4512138 ],20
8895,20,4,3,[],20,1.0,[0.91171905 0.90414747 0.97122621 0.9534634 ],21
1694,30,2,2,[],18,0.6,[0.9204631  0.88049158],32
7998,20,3,3,"['0900-1030', '0930-1100', '1030-1200']",16,0.8,[0.96411483 0.72135066 0.46213057],8
3601,25,3,2,[],25,1.0,[0.96608578 0.98753356 0.9808203 ],9
2001,30,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.91823081 0.66416749 0.45430261],15
3285,20,3,2,[],20,1.0,[0.90714896 0.88472721 0.94840918],25
6254,20,3,1,"['0900-1200', '0900-1030', '1030-1200']",19,0.95,[0.89714505 0.89866347 0.45123726],18
908,30,4,1,[],30,1.0,[0.89631208 0.83086191 0.868732   0.85602418],29
9499,20,2,2,[],20,1.0,[0.92959133 0.94941634],18
9499,25,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.96,[0.93409531 0.96066169 0.46000182 0.45947747],29
3780,25,4,1,[],25,1.0,[0.89274085 0.89164389 0.92531247 0.88814318],14
4668,25,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.96,[0.91029483 0.85577454 0.46471784 0.49272349],15
1206,25,2,2,"['0900-1200', '1000-1100']",14,0.56,[0.9237313  0.47382303],18
4877,30,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.91788321 0.69185706 0.46078878],18
4370,30,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.6666666666666666,[0.94767084 0.66426318 0.53971721 0.45722769],16
1858,25,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",23,0.92,[0.93368072 0.93628641 0.44596132 0.4326809 ],16
3636,20,4,2,[],20,1.0,[0.91944051 0.96158392 0.9477842  0.96142241],15
965,25,2,2,[],22,0.88,[0.98114849 0.95667492],10
3215,25,3,3,"['0900-1030', '0930-1100', '1030-1200']",16,0.64,[0.94751716 0.70692844 0.49348091],8
4687,30,2,3,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.97203098 0.48727687],2
1694,20,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,1.0,[0.92669173 0.6708286  0.52764295 0.4330396 ],27
5733,20,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.97242647 0.92960797 0.46199591 0.4471617 ],16
9862,30,2,3,"['0900-1030', '1030-1200']",11,0.36666666666666664,[0.98798299 0.46049199],7
8877,25,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.96,[0.94167788 0.94077988 0.44284007 0.47376115],18
231,30,2,3,[],19,0.6333333333333333,[0.92826267 0.92407281],24
4666,25,2,2,[],21,0.84,[0.95861002 0.98114849],10
9862,30,2,3,"['0900-1200', '1000-1100']",15,0.5,[0.98187058 0.44008559],8
4475,20,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.93520734 0.88930937 0.46264684],26
3816,20,4,3,[],20,1.0,[0.94808307 0.97169606 0.97196463 0.95976893],11
8575,25,4,2,[],25,1.0,[0.96125571 0.96356502 0.98698177 0.96338716],13
4342,20,2,3,[],19,0.95,[0.93651724 0.95467225],17
5233,25,3,3,[],25,1.0,[0.94301578 0.96092184 0.92151113],22
3215,20,2,2,"['0900-1030', '1030-1200']",10,0.5,[0.93216448 0.47494369],8
908,25,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",23,0.92,[0.92317542 0.95709571 0.45496954 0.47346132],22
5694,20,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,1.0,[0.92610365 0.67848259 0.54636711 0.45725783],11
2319,25,3,3,[],25,1.0,[0.96153467 0.96380846 0.96197348],14
4666,20,2,1,"['0900-1030', '1030-1200']",11,0.55,[0.97593484 0.48285424],5
3281,25,3,2,[],25,1.0,[0.96457122 0.95242576 0.95286439],17
3601,20,4,3,[],20,1.0,[0.95978552 1.         0.97492284 0.98680471],6
8721,30,3,3,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.92964099 0.7121699  0.45371998],13
3816,20,4,1,[],20,1.0,[0.89534226 0.90016136 0.87992971 0.89427143],11
1569,30,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",23,0.7666666666666667,[0.88347763 0.88896848 0.47470199 0.45598931],26
8721,20,3,2,[],20,1.0,[0.95485484 0.94580853 0.9140861 ],18
9322,25,2,1,[],21,0.84,[0.91248606 0.9237664 ],18
5503,25,3,3,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.98546187 0.68560438 0.45224039],10
908,25,2,3,"['0900-1030', '1030-1200']",11,0.44,[0.95225854 0.47468699],10
4342,20,4,2,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",19,0.95,[0.93870238 0.69565217 0.54392501 0.43006471],16
912,25,2,3,[],20,0.8,[0.94364162 0.9671916 ],14
2001,20,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.9186009  0.88237548 0.48438532 0.46861197],15
2240,20,2,2,"['0900-1200', '1000-1100']",14,0.7,[0.94977301 0.47870879],11
4877,25,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.96,[0.96266156 0.90937609 0.47890472 0.47683372],21
7998,20,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,1.0,[0.96234067 0.69864048 0.55595225 0.44094869],13
4370,25,2,3,"['0900-1200', '1000-1100']",13,0.52,[0.94118238 0.47238928],13
1159,25,3,1,[],25,1.0,[0.94253939 0.91960639 0.92332298],16
1621,30,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",23,0.7666666666666667,[0.93095123 0.93943347 0.4397156  0.44841383],23
272,25,2,1,[],21,0.84,[0.94411492 0.91928426],15
2319,30,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,0.6666666666666666,[0.95762317 0.97198276 0.48553199],14
9822,30,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.8,[0.95500396 0.93265412 0.47383099 0.46408046],19
1429,30,2,2,"['0900-1200', '1000-1100']",14,0.4666666666666667,[0.93711909 0.49015856],12
9862,20,2,1,"['0900-1200', '1000-1100']",14,0.7,[0.95200614 0.46762975],8
3780,25,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.89678899 0.71316518 0.46354063],10
3601,20,2,2,[],20,1.0,[0.98671979 0.97367888],6
803,30,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.95946789 0.71592582 0.44850434],9
4568,30,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.8,[0.93309629 0.98732202 0.45725534 0.48275862],21
7413,30,2,2,[],22,0.7333333333333333,[0.96350706 0.96253602],12
2319,20,2,2,"['0900-1200', '1000-1100']",13,0.65,[0.95158738 0.45776002],9
4687,25,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.97217466 0.70801985 0.46069557],6
908,20,2,3,"['0900-1200', '1000-1100']",14,0.7,[0.95011033 0.46729099],13
4370,20,2,3,"['0900-1030', '1030-1200']",10,0.5,[0.95002883 0.4469956 ],8
2001,30,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.6666666666666666,[0.9339934  0.68575605 0.52604592 0.45667125],15
1429,20,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,1.0,[0.91229819 0.67117438 0.54897714 0.46455732],15
309,20,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.93387589 0.7176922  0.45916316],17
5733,30,4,3,[],30,1.0,[0.95983522 0.96270797 0.95141095 0.95216569],20
4960,30,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,0.6666666666666666,[0.91602902 0.89744039 0.45627301],23
272,20,3,3,"['0900-1030', '0930-1100', '1030-1200']",14,0.7,[0.97170222 0.69358327 0.45211516],10
7198,25,2,1,"['0900-1030', '1030-1200']",11,0.44,[0.96317976 0.46148603],5
9210,20,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.92366412 0.67710074 0.4738799 ],15
3636,20,2,2,[],20,1.0,[0.95485215 0.94523497],16
8828,30,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.6666666666666666,[0.92924826 0.64076509 0.52668923 0.4250646 ],21
4671,20,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.96761335 0.93921825 0.45139284 0.49294411],15
4568,20,4,3,[],20,1.0,[0.91806231 0.97260851 1.         0.93311381],14
272,20,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.95728101 0.94871795 0.44643202],16
5657,25,3,2,"['0900-1200', '0900-1030', '1030-1200']",20,0.8,[0.9506735  0.93331966 0.46508029],15
1728,30,3,1,[],28,0.9333333333333333,[0.8721444  0.87805553 0.88429596],31
3219,25,3,1,[],25,1.0,[0.92592234 0.9421932  0.92131829],13
2240,25,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",23,0.92,[0.96755516 0.92922474 0.47644452 0.45299897],18
1858,25,3,3,[],25,1.0,[0.98637602 0.94615862 0.95309278],16
9602,30,2,3,"['0900-1200', '1000-1100']",14,0.4666666666666667,[0.96761013 0.48345105],7
5503,30,4,3,[],30,1.0,[0.95074825 0.92288035 0.95038168 0.96443131],26
8632,25,2,3,"['0900-1200', '1000-1100']",13,0.52,[0.96142815 0.42975207],9
231,20,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.90785743 0.68745104 0.45587821],16
1791,30,3,3,"['0900-1200', '0900-1030', '1030-1200']",21,0.7,[0.97427271 0.98771963 0.47928437],7
285,20,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.91873805 0.97085568 0.4511249  0.48379188],13
5733,25,2,3,[],20,0.8,[0.92665726 0.96056224],18
4459,25,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",23,0.92,[0.93622279 0.8976598  0.45763026 0.4599884 ],19
2520,25,2,3,"['0900-1030', '1030-1200']",10,0.4,[0.89353958 0.45593236],17
2313,20,2,2,"['0900-1200', '1000-1100']",13,0.65,[0.93553913 0.44878929],12
4960,25,4,1,[],25,1.0,[0.88344796 0.77903005 0.79828109 0.8423857 ],30
5600,20,2,3,[],20,1.0,[0.95926468 0.93286511],16
6363,30,3,1,"['0900-1200', '0900-1030', '1030-1200']",20,0.6666666666666666,[0.91481095 0.9120387  0.44798609],17
4668,25,4,2,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",21,0.84,[0.89484091 0.71099888 0.56228353 0.47084762],14
7998,25,3,3,[],25,1.0,[0.93725869 0.97331144 0.93822598],18
1569,30,2,3,"['0900-1200', '1000-1100']",13,0.43333333333333335,[0.92227741 0.45068945],14
5657,20,2,3,[],20,1.0,[0.95167799 0.95446357],14
1505,30,4,2,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",21,0.7,[0.87684729 0.72704884 0.56726457 0.48699897],18
309,25,3,3,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.91298527 0.72074468 0.4512138 ],17
1513,25,3,1,"['0900-1200', '0900-1030', '1030-1200']",21,0.84,[0.94777094 0.92614189 0.4817525 ],11
309,20,3,3,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.93387589 0.7176922  0.45916316],17
2319,20,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.98990526 0.95308553 0.45796251 0.47475847],14
1505,30,2,2,[],20,0.6666666666666666,[0.93639299 0.950244  ],18
489,30,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.93777951 0.67135648 0.44697045],11
1125,20,2,2,[],20,1.0,[0.961847  0.9610078],12
7089,20,2,3,[],20,1.0,[0.92999804 0.95431727],18
5129,25,2,1,"['0900-1200', '1000-1100']",14,0.56,[0.94106898 0.47568795],14
3281,25,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.8,[0.9407078  0.68352536 0.55722687 0.44039049],14
7089,25,3,3,[],25,1.0,[0.93936567 0.9526091  0.94999519],20
7198,30,4,3,[],30,1.0,[0.95179829 0.97878359 0.9783237  0.98607541],11
364,25,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.96,[0.89808626 0.88752009 0.44324981 0.47561473],22
1173,25,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",21,0.84,[0.98780259 0.67741935 0.54332151 0.46908602],13
3636,20,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.93585718 0.94868759 0.46425229],20
9862,25,2,2,"['0900-1200', '1000-1100']",14,0.56,[0.97388247 0.46426093],8
3752,25,2,3,[],20,0.8,[0.93548387 0.91274387],25
4370,20,4,1,[],20,1.0,[0.85760703 0.86698804 0.88314105 0.88919944],15
887,20,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,1.0,[0.96203271 0.7115114  0.56516248 0.43367799],10
309,20,2,3,"['0900-1030', '1030-1200']",10,0.5,[0.93179433 0.48187477],9
1159,30,2,3,"['0900-1200', '1000-1100']",14,0.4666666666666667,[0.96160662 0.49469185],7
3219,20,3,2,[],20,1.0,[0.95754409 0.97360406 0.98715669],9
1206,30,3,1,[],29,0.9666666666666667,[0.85015657 0.8550084  0.85872372],36
1159,20,2,1,"['0900-1030', '1030-1200']",10,0.5,[0.93809524 0.47967633],7
7067,20,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.96234067 0.71089754 0.45324575],8
7413,25,4,2,[],25,1.0,[0.97478177 0.96229334 0.94748946 0.93890977],17
4671,20,2,1,"['0900-1030', '1030-1200']",10,0.5,[0.93502599 0.47568175],8
5600,20,3,2,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.94424788 0.94560669 0.45579224],15
1164,25,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.96,[0.94917905 0.94839222 0.43360352 0.48013468],20
285,25,4,1,[],25,1.0,[0.87548053 0.84797581 0.91995679 0.82735014],22
2269,25,3,3,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.95268426 0.71181126 0.44231545],8
1569,20,3,2,[],20,1.0,[0.96368979 0.92130661 0.93549027],16
9210,25,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,0.8,[0.93907583 0.9448919  0.44803317],19
5655,25,4,2,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",21,0.84,[0.97480132 0.6988515  0.54063998 0.46739437],21
364,30,2,2,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.92073171 0.46380069],11
9602,20,4,2,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,1.0,[0.95077622 0.72045191 0.5669337  0.44011884],9
5600,30,2,3,"['0900-1200', '1000-1100']",13,0.43333333333333335,[0.94118238 0.46410294],10
3752,25,2,1,[],20,0.8,[0.87476411 0.8972016 ],25
4671,25,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.91319444 0.69147287 0.46824225],8
3215,25,4,2,[],25,1.0,[0.95022124 0.94600768 0.95065477 0.98529988],17
2313,30,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.96075669 0.67739487 0.46553352],12
5503,30,2,2,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.97201894 0.43740573],5
3752,30,4,2,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.6666666666666666,[0.93994826 0.68717798 0.551828   0.47461839],29
6254,20,2,2,[],19,0.95,[0.9427705  0.93545184],19
489,30,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,0.6666666666666666,[0.95672025 0.94408602 0.44986072],13
1505,25,2,1,"['0900-1030', '1030-1200']",10,0.4,[0.91981908 0.47499113],14
8463,25,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.96,[0.94837685 0.95273587 0.47929269 0.4622157 ],16
5694,25,3,1,"['0900-1200', '0900-1030', '1030-1200']",21,0.84,[0.95638746 0.92926695 0.47583205],14
364,25,2,3,[],20,0.8,[0.93442954 0.94283201],19
5600,25,3,3,[],25,1.0,[0.93080199 0.95521654 0.91683726],26
2001,30,2,3,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.94760177 0.45274102],10
364,25,3,3,"['0900-1200', '0900-1030', '1030-1200']",21,0.84,[0.92838123 0.92502884 0.44831415],19
2001,20,3,2,[],20,1.0,[0.9387832  0.91488964 0.97789937],15
4370,20,2,2,"['0900-1200', '1000-1100']",14,0.7,[0.9409252  0.48521432],13
3219,25,3,2,[],25,1.0,[0.96240058 0.9745464  0.97282893],11
2313,20,3,3,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.95041007 0.69545265 0.45122556],12
272,25,2,2,"['0900-1200', '1000-1100']",15,0.6,[0.96982639 0.47540765],10
9499,20,4,3,[],20,1.0,[0.89465154 0.96966869 0.98535046 0.94245241],15
364,20,3,1,"['0900-1200', '0900-1030', '1030-1200']",19,0.95,[0.90179903 0.89060844 0.45184907],19
7413,25,4,1,[],25,1.0,[0.91413498 0.93280225 0.89825581 0.88721137],17
2240,25,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",21,0.84,[0.92128028 0.73067262 0.57291436 0.44293082],18
6363,25,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",23,0.92,[0.90948975 0.91343338 0.43410387 0.42316193],17
4459,25,4,2,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.8,[0.94870783 0.70448822 0.56288344 0.47176855],17
3215,25,2,2,"['0900-1200', '1000-1100']",14,0.56,[0.96283591 0.47212001],8
6513,30,2,1,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.97169606 0.45061201],8
8828,30,3,1,[],30,1.0,[0.88445876 0.91113783 0.88956287],26
1621,30,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",21,0.7,[0.94346597 0.69103742 0.581726   0.4525858 ],21
7617,20,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.9411883  0.9220156  0.47197556],17
8877,30,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.6666666666666666,[0.946579   0.70520849 0.56531873 0.44936772],10
2194,20,2,1,"['0900-1030', '1030-1200']",10,0.5,[0.96462906 0.45051669],5
965,25,4,3,[],25,1.0,[0.9798168  0.95544283 0.94912933 0.97171453],13
1164,20,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.96690428 0.95899054 0.46033562 0.4737195 ],15
2194,20,2,1,"['0900-1200', '1000-1100']",14,0.7,[0.9742439  0.49210089],5
1513,30,3,2,"['0900-1200', '0900-1030', '1030-1200']",20,0.6666666666666666,[0.96880399 0.93964717 0.4569214 ],11
1189,30,2,1,"['0900-1200', '1000-1100']",15,0.5,[0.94568245 0.48721418],11
1513,20,2,3,"['0900-1200', '1000-1100']",15,0.75,[0.95658397 0.48676656],8
4216,25,2,1,"['0900-1030', '1030-1200']",11,0.44,[0.9629066  0.47596885],10
6885,30,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.6666666666666666,[0.95975232 0.66712235 0.52719386 0.45244392],16
4216,25,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,0.8,[0.94591846 0.91859737 0.43819661],18
6140,30,2,2,"['0900-1200', '1000-1100']",14,0.4666666666666667,[0.96847415 0.48169899],8
9499,25,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.96,[0.89231311 0.89393655 0.44774927 0.46280881],29
8463,20,2,2,"['0900-1200', '1000-1100']",14,0.7,[0.96156878 0.48726917],7
7067,30,2,1,"['0900-1200', '1000-1100']",13,0.43333333333333335,[0.96174971 0.45127436],6
9862,25,2,3,"['0900-1200', '1000-1100']",14,0.56,[0.97388247 0.46426093],8
1719,30,2,3,"['0900-1200', '1000-1100']",13,0.43333333333333335,[0.96842208 0.4338356 ],8
5394,20,2,2,"['0900-1030', '1030-1200']",10,0.5,[0.95312782 0.48064606],7
1505,25,3,1,"['0900-1030', '0930-1100', '1030-1200']",16,0.64,[0.9056946  0.67974929 0.46846599],17
5129,30,2,1,"['0900-1200', '1000-1100']",15,0.5,[0.95754805 0.46639483],10
6885,20,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.91562656 0.9871389  0.47627071],17
1125,30,4,2,[],30,1.0,[0.97964297 0.96055027 0.94832041 0.95418387],17
3601,30,3,2,"['0900-1200', '0900-1030', '1030-1200']",21,0.7,[0.99376379 0.98591549 0.44049031],6
8877,25,2,3,"['0900-1030', '1030-1200']",9,0.36,[0.96115538 0.46253917],7
7998,30,2,1,[],21,0.7,[0.92438823 0.95258216],14
6363,25,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.8,[0.94761233 0.71849866 0.52089337 0.43252456],17
4877,20,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.91894139 0.91392357 0.44122517 0.47129695],18
1189,30,3,1,"['0900-1030', '0930-1100', '1030-1200']",16,0.5333333333333333,[0.94231485 0.69138418 0.46611705],14
7089,30,4,3,[],30,1.0,[0.93621197 0.91348165 0.96073298 0.96283236],25
285,30,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.8,[0.92268277 0.98540965 0.45233266 0.4414189 ],17
6363,30,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,0.6666666666666666,[0.9369177  0.93999261 0.4561369 ],17
5600,20,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.94696475 0.95581237 0.4513656  0.48148654],16
1159,20,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.97235807 0.9481762  0.46995649],13
489,30,2,1,[],20,0.6666666666666666,[0.93076162 0.93940531],13
3285,30,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,0.6666666666666666,[0.90888702 0.90662597 0.45313264],26
5600,30,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.92583317 0.68732782 0.46269357],13
3752,30,4,1,[],30,1.0,[0.81358638 0.83906919 0.80971399 0.76512806],41
5503,30,3,1,"['0900-1200', '0900-1030', '1030-1200']",21,0.7,[0.9406653  0.93508115 0.44379562],13
7998,20,3,1,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.94238424 0.94889937 0.45670548],11
1719,20,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,1.0,[0.95205606 0.70265678 0.55381734 0.44247874],12
4666,30,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",21,0.7,[0.96203271 0.73557351 0.58246232 0.44821393],9
1694,25,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.90848753 0.67253082 0.43725563],21
489,25,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.96,[0.94545455 0.92945007 0.46134524 0.48231234],21
1206,30,4,2,[],30,1.0,[0.91916985 0.89713381 0.92668988 0.91128875],41
7198,30,2,2,[],21,0.7,[0.98149203 0.95132453],11
1858,20,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.96905253 0.9732014  0.46500327 0.47785021],15
5655,25,2,1,"['0900-1200', '1000-1100']",15,0.6,[0.92968608 0.47468959],13
9210,30,4,3,[],30,1.0,[0.90316173 0.92556846 0.93844114 0.94186047],35
2269,20,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.98256905 0.94459834 0.48768428 0.46300029],11
8463,30,3,1,"['0900-1200', '0900-1030', '1030-1200']",21,0.7,[0.9291954  0.96612962 0.45718729],12
1621,20,2,2,[],20,1.0,[0.92497836 0.94285435],21
184,30,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.89876493 0.69393175 0.46119486],15
8877,25,3,2,"['0900-1200', '0900-1030', '1030-1200']",21,0.84,[0.97521921 0.948      0.46372089],11
